Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795467.mp3;common_voice_de_23795467.mp3;0;308;308;117504;wir brauchen mehr flexibilität transparenz und unabhängigkeit in den europäischen finanzen;wir brauchen mehr flexibilität transparenz und unabhängigkeit in den europäischen finanzen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795955.mp3;common_voice_de_23795955.mp3;0;145;145;54912;hat sonst noch jemand das gleiche problem;hat sonst noch jemand das gleiche problem;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795956.mp3;common_voice_de_23795956.mp3;0;137;137;51840;nahallo geht's noch;hallo geht's noch;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796884.mp3;common_voice_de_23796884.mp3;0;301;301;114816;darüber hinaus strukturiert und finanziert die bank einzelne wichtige vorhaben für das land brandenburg;darüber hinaus strukturiert und finanziert die bank einzelne wichtige vorhaben für das land brandenburg;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796893.mp3;common_voice_de_23796893.mp3;0;256;256;97536;auf dieser sind sechs verschiedene versionen des lieds berliner schnauze zu hören;auf dieser sind sechs verschiedene versionen des lieds berliner schnauze zu hören;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796900.mp3;common_voice_de_23796900.mp3;0;272;272;103680;jetzt bleibt aber noch die andere hälfte zu tun diese verfassung muss angenommen werden;jetzt bleibt aber noch die andere hälfte zu tun diese verfassung muss angenommen werden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796901.mp3;common_voice_de_23796901.mp3;0;212;212;80640;es verbleibt daher zunächst bei der gliederung in vier provinzen;es verbleibt daher zunächst bei der gliederung in vier provinzen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796902.mp3;common_voice_de_23796902.mp3;0;265;265;100992;gleichzeitig mit der gründung des vereins wurde das projekt boxen stadt straße gestartet;gleichzeitig mit der gründung des vereins wurde das projekt boxen statt straße gestartet;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796904.mp3;common_voice_de_23796904.mp3;0;241;241;91776;es reicht nicht aus zu bedauern dass roma opfer starker diskriminierung sind;es reicht nicht aus zu bedauern dass roma opfer starker diskriminierung sind;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796907.mp3;common_voice_de_23796907.mp3;0;173;173;65664;erst dann kann europa aus der not eine tugend machen;erst dann kann europa aus der not eine tugend machen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796909.mp3;common_voice_de_23796909.mp3;0;295;295;112512;jede stadt hatte vier bürgermeister von denen einer als präsident amthierte;jede stadt hatte vier bürgermeister von denen einer als präsident amtierte;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796918.mp3;common_voice_de_23796918.mp3;0;196;196;74496;in erster linie die bürger unserer staaten schützen;in erster linie die bürger unserer staaten schützen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796919.mp3;common_voice_de_23796919.mp3;0;103;103;38784;komische tastatur;komische tastatur;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796920.mp3;common_voice_de_23796920.mp3;0;301;301;114816;kave selbst steuerte oft artikel unter dem pseudonym silvanus urbahn bei;cave selbst steuerte oft artikel unter dem pseudonym sylvanus urban bei;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796922.mp3;common_voice_de_23796922.mp3;0;286;286;109056;eine verwertung der grabsteine wie in anderen steyrischen gemeinden erfolgte nicht;eine verwertung der grabsteine wie in anderen steirischen gemeinden erfolgte nicht;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796924.mp3;common_voice_de_23796924.mp3;0;254;254;96768;hierbei ist es für die beschäftigten auch oft möglich in heimarbeit zu produzieren;hierbei ist es für die beschäftigten auch oft möglich in heimarbeit zu produzieren;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796928.mp3;common_voice_de_23796928.mp3;0;179;179;67968;herz muskeln blutgefäße und knochen sind betroffen;herz muskeln blutgefäße und knochen sind betroffen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796930.mp3;common_voice_de_23796930.mp3;0;162;162;61440;die struktur des romans gleicht einem mosaik;die struktur des romans gleicht einem mosaik;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796931.mp3;common_voice_de_23796931.mp3;0;186;186;70656;teilweise wurden durch erzieher bußgelder verhängt;teilweise wurden durch erzieher bußgelder verhängt;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796932.mp3;common_voice_de_23796932.mp3;0;95;95;35712;so geschah es;so geschah es;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796939.mp3;common_voice_de_23796939.mp3;0;169;169;64128;ja aber hat denn irgendeiner an die kinder gedacht;ja aber hat denn irgendeiner an die kinder gedacht;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796942.mp3;common_voice_de_23796942.mp3;0;226;226;86016;schon früh begann er eigenes songs und arrangements zu schreiben;schon früh begann er eigene songs und arrangements zu schreiben;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796944.mp3;common_voice_de_23796944.mp3;0;142;142;53760;mein vorredner hat recht;mein vorredner hat recht;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796947.mp3;common_voice_de_23796947.mp3;0;273;273;104064;der sage nach ist die insel ein felsbrocken aus der hand der kyknopen;der sage nach ist die insel ein felsbrocken aus der hand der kyklopen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796948.mp3;common_voice_de_23796948.mp3;0;270;270;102912;die lösung dieser streitfrage ist jedoch ein wichtiges ergebnis von florenz;die lösung dieser streitfrage ist jedoch ein wichtiges ergebnis von florenz;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796952.mp3;common_voice_de_23796952.mp3;0;285;285;108672;außerdem erste aufnahmen mit dem orchester ervenlen beim süddeutschen rundfunk;außerdem erste aufnahmen mit dem orchester erwin lehn beim süddeutschen rundfunk;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796953.mp3;common_voice_de_23796953.mp3;0;126;126;47616;wie lange braucht die färe;wie lange braucht die fähre;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796955.mp3;common_voice_de_23796955.mp3;0;189;189;71808;seine musik wird als kraftvoll und impulsiv beschrieben;seine musik wird als kraftvoll und impulsiv beschrieben;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796956.mp3;common_voice_de_23796956.mp3;0;295;295;112512;der name verweist auf den glänzenden gelblich grünen an einen kürbiserinnernden hinterleib;der name verweist auf den glänzenden gelblich grünen an einen kürbis erinnernden hinterleib;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796960.mp3;common_voice_de_23796960.mp3;0;162;162;61440;ihr mythos vergrößerte sich auf diese weise;ihr mythos vergrößerte sich auf diese weise;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796962.mp3;common_voice_de_23796962.mp3;0;194;194;73728;in den folgenden jahrhunderten wurde das gebäude mehrfach verändert;in den folgenden jahrhunderten wurde das gebäude mehrfach verändert;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796969.mp3;common_voice_de_23796969.mp3;0;147;147;55680;die teilnahme sei absolut freiwillig;die teilnahme sei absolut freiwillig;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796972.mp3;common_voice_de_23796972.mp3;0;177;177;67200;zu diesem thema verfasste er eine vielzahl von schriften;zu diesem thema verfasste er eine vielzahl von schriften;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796974.mp3;common_voice_de_23796974.mp3;0;296;296;112896;ich und die anderen britischen konservativen sind gegen diese richtlinie und dem bericht kuon;ich und die anderen britischen konservativen sind gegen diese richtlinie und den bericht kuhn;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796975.mp3;common_voice_de_23796975.mp3;0;99;99;37248;ich bin besorgt;ich bin besorgt;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796977.mp3;common_voice_de_23796977.mp3;0;137;137;51840;auf jeden fall ist es eine lösung;auf jeden fall ist es eine lösung;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796979.mp3;common_voice_de_23796979.mp3;0;241;241;91776;sie bat mich sie für ihre heutige abwesenheit bei ihnen zu entschuldigen;sie bat mich sie für ihre heutige abwesenheit bei ihnen zu entschuldigen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796982.mp3;common_voice_de_23796982.mp3;0;240;240;91392;die vorliegende entschließung enthält vier themen die wir für wesentlich halten;die vorliegende entschließung enthält vier themen die wir für wesentlich halten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796987.mp3;common_voice_de_23796987.mp3;0;140;140;52992;herr minister warum bin ich arbeitslos;herr minister warum bin ich arbeitslos;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796988.mp3;common_voice_de_23796988.mp3;0;286;286;109056;dabei wurden mehrere afganische zivilisten getötet;dabei wurden mehrere afghanische zivilisten getötet;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796989.mp3;common_voice_de_23796989.mp3;0;215;215;81792;der flusslauf bietet auch zahlreichen vogelarten lebensraum;der flusslauf bietet auch zahlreichen vogelarten lebensraum;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796991.mp3;common_voice_de_23796991.mp3;0;221;221;84096;außerdem liegt es in unmittelbarer nähe des frankfurter flughafens;außerdem liegt es in unmittelbarer nähe des frankfurter flughafens;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796992.mp3;common_voice_de_23796992.mp3;0;124;124;46848;plötzlich fließt das geld;plötzlich fließt das geld;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796997.mp3;common_voice_de_23796997.mp3;0;340;340;129792;nicht alle beteiligten sprachen der besprechung eine erhebliche bedeutung zu;nicht alle beteiligten sprachen der besprechung eine erhebliche bedeutung zu;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23796999.mp3;common_voice_de_23796999.mp3;0;211;211;80256;in der schweiz wird vorgericht keine amtstracht getragen;in der schweiz wird vor gericht keine amtstracht getragen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23797001.mp3;common_voice_de_23797001.mp3;0;273;273;104064;natürlich müssen alle länder unter denselben bedingungen beurteilt und gleich behandelt werden;natürlich müssen alle länder unter denselben bedingungen beurteilt und gleich behandelt werden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23798472.mp3;common_voice_de_23798472.mp3;0;179;179;67968;reinhold lebt in wien;reinhold lebt in wien;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23798474.mp3;common_voice_de_23798474.mp3;0;337;337;128640;nach dem kriegsende arbeitete er zunächst in einer laienspielgruppe der antipaschistischen jugend mit;nach dem kriegsende arbeitete er zunächst in einer laienspielgruppe der antifaschistischen jugend mit;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23798476.mp3;common_voice_de_23798476.mp3;0;257;257;97920;bislang haben die redner ihre redezeit eingehalten;bislang habe die redner ihre redezeit eingehalten;train
